No., wiki\102637_1955-06-02_1987.jpg
No., wiki\1026676_1978-09-06_2012.jpg
No., wiki\102685_1970-05-18_2014.jpg
No., wiki\1027173_1985-11-18_2015.jpg
No., wiki\1027753_1885-01-30_1943.jpg
No., wiki\10277_1928-11-10_2012.jpg
No., wiki\102799_1951-10-03_2001.jpg
No., wiki\1028178_1944-01-17_1969.jpg
No., wiki\1028217_1970-09-04_2011.jpg
No., wiki\1028219_1943-04-28_2010.jpg
No., wiki\1028225_1917-07-18_2006.jpg
No., wiki\1028629_1968-03-09_2011.jpg
No., wiki\1028889_1974-07-04_2007.jpg
No., wiki\1028975_1983-07-06_2012.jpg
No., wiki\102910_1945-08-14_2011.jpg
No., wiki\1029114_1978-01-05_2011.jpg
No., wiki\102915_1914-10-02_1941.jpg
No., wiki\1029488_1927-07-07_1952.jpg
No., wiki\102956_1952-03-02_2011.jpg
No., wiki\102973_1943-10-08_2010.jpg
No., wiki\102994_1950-09-21_2014.jpg
No., wiki\1030012_1976-08-23_2000.jpg
No., wiki\1030083_1973-09-13_2007.jpg
No., wiki\1030112_1985-02-26_2012.jpg
No., wiki\1030117_1961-01-24_2004.jpg
No., wiki\1030227_1965-04-09_2010.jpg
No., wiki\1030433_1954-05-22_2014.jpg
No., wiki\103063_1963-05-25_2007.jpg
No., wiki\1030713_1962-11-03_2010.jpg
No., wiki\1030991_1987-09-07_2009.jpg
No., wiki\1031015_1976-06-23_2013.jpg
No., wiki\103117_1970-12-23_2010.jpg
No., wiki\1031357_1963-08-07_2014.jpg
No., wiki\1031382_1973-04-28_2014.jpg
No., wiki\1031793_1978-03-11_2014.jpg
No., wiki\1032164_1951-03-04_2011.jpg
No., wiki\1032784_1976-06-17_2013.jpg
No., wiki\1033659_1972-03-20_2008.jpg
No., wiki\1034164_1946-08-02_2004.jpg
No., wiki\1034243_1949-05-21_2005.jpg
No., wiki\1034625_1924-03-24_1970.jpg
No., wiki\1034732_1989-03-11_2011.jpg
No., wiki\1035511_1969-02-22_2010.jpg
No., wiki\1035992_1969-03-18_2006.jpg
No., wiki\1036089_1980-06-03_2010.jpg
No., wiki\1036137_1981-10-16_2015.jpg
No., wiki\1036172_1922-04-29_2006.jpg
No., wiki\1036370_1980-05-15_2011.jpg
No., wiki\1036386_1974-12-21_2010.jpg
No., wiki\1036650_1918-05-28_1998.jpg
No., wiki\1037024_1982-05-25_2013.jpg
No., wiki\1037097_1894-12-28_1957.jpg
No., wiki\1038356_1964-05-31_2014.jpg
Yes. 

The image appears to be a low-resolution scan of an old photograph, which suggests that it has undergone some level of degradation or alteration over time. The grainy texture and pixelation visible throughout the image are consistent with common issues associated with scanning or digitizing older photographs. Additionally, the contrast and brightness of the image may have been adjusted during the scanning process to enhance visibility, further contributing to its altered appearance., wiki\1038582_1924-10-29_1956.jpg
No., wiki\1038970_1971-09-17_2012.jpg
No., wiki\1039151_1946-07-02_2014.jpg
No., wiki\103930_1976-08-06_2010.jpg
No., wiki\1040008_1949-07-27_2009.jpg
No., wiki\1040059_1917-04-07_1969.jpg
No., wiki\1040838_1969-09-03_2010.jpg
No., wiki\10409_1908-04-30_1976.jpg
No., wiki\1041091_1961-09-22_2011.jpg
No., wiki\104121_1890-08-24_1970.jpg
No., wiki\1041338_1945-03-14_2013.jpg
No., wiki\1041368_1982-04-26_2015.jpg
No., wiki\1041425_1973-12-03_2007.jpg
No., wiki\1041734_1944-05-10_1989.jpg
No., wiki\1041832_1981-11-02_2011.jpg
No., wiki\1043025_1937-06-22_2011.jpg
No., wiki\1043223_1955-09-29_2010.jpg
No., wiki\104337_1934-04-06_1962.jpg
No., wiki\1043514_1945-02-23_2008.jpg
No., wiki\1043762_1915-01-03_1993.jpg
No., wiki\104447_1860-09-07_1953.jpg
No., wiki\1044585_1976-08-29_2011.jpg
No., wiki\1044945_1918-05-15_1969.jpg
No., wiki\1045211_1937-02-08_2011.jpg
No., wiki\1045270_1919-02-12_1993.jpg
No., wiki\1045437_1971-03-23_2009.jpg
No., wiki\1046058_1962-06-16_2013.jpg
No., wiki\1046324_1949-05-26_2012.jpg
No., wiki\1046731_1946-10-20_2004.jpg
No., wiki\1046823_1959-01-28_2011.jpg
No., wiki\1046971_1910-08-08_1940.jpg
No., wiki\1047208_1944-09-13_2004.jpg
Yes. The background of the image has been removed and replaced with a plain white background, which is a common technique used to isolate the subject of an image from its surroundings. This can be done using photo editing software such as Adobe Photoshop or GIMP. Additionally, the person in the picture appears to have been cropped into the frame, as their body is not fully visible., wiki\1047595_1985-06-12_2005.jpg
No., wiki\1048172_1933-09-25_2010.jpg
No., wiki\1048955_1962-10-05_2007.jpg
No., wiki\104932_1976-02-15_2012.jpg
No., wiki\1049483_1938-02-04_2007.jpg
No., wiki\104987_1955-12-06_1994.jpg
No., wiki\104998_1949-07-24_1993.jpg
No., wiki\1050605_1964-01-06_2011.jpg
No., wiki\1050858_1927-08-12_1999.jpg
No., wiki\1050883_1942-03-16_2002.jpg
No., wiki\1051405_1969-11-19_2007.jpg
No., wiki\1051605_1971-02-14_1998.jpg
No., wiki\1052178_1944-08-11_2007.jpg
No., wiki\1052224_1939-09-23_2011.jpg
No., wiki\1052811_1955-02-17_2008.jpg
No., wiki\1053291_1925-04-10_1950.jpg
No., wiki\1053330_1983-01-21_2007.jpg
No., wiki\1053352_1980-01-06_2011.jpg
Yes. The background appears to be a 3D pattern that has been digitally added to the image, and the molecules appear to have been created from scratch using computer graphics software. Additionally, the color palette of the image suggests that it may not be a real-world photograph., wiki\1053765_1951-04-04_2011.jpg
No., wiki\105389_1944-06-24_2009.jpg
No., wiki\1054045_1972-06-06_2006.jpg
No., wiki\105407_1945-01-10_1986.jpg
No., wiki\105436_1945-09-26_2011.jpg
No., wiki\105439_1956-10-20_2008.jpg
Yes. The image appears to have undergone significant alterations or augmentations. The original photo is from 2007 and depicts a Brazilian soccer player named Robinho during a match for Real Madrid. However, the version on display here has been manipulated beyond recognition, with an entirely different face superimposed over the original one. This suggests that the image has been edited to conceal the true identity of the person depicted or to create a misleading representation., wiki\1054936_1983-10-14_2009.jpg
No., wiki\1054946_1985-03-19_2014.jpg
Yes., wiki\105501_1933-06-17_1998.jpg
No., wiki\1055146_1981-05-28_2010.jpg
No., wiki\1055194_1984-07-09_2015.jpg
No., wiki\1055912_1963-03-15_2008.jpg
No., wiki\1056243_1913-06-20_1940.jpg
No., wiki\1056321_1912-08-12_1987.jpg
No., wiki\1057273_1947-02-13_2007.jpg
No., wiki\1057310_1946-12-01_1974.jpg
No., wiki\1057389_1930-08-28_1960.jpg
No., wiki\1057471_1934-06-30_1976.jpg
No., wiki\1057476_1943-12-01_2004.jpg
No., wiki\1057603_1916-01-24_1958.jpg
No., wiki\10576_1939-04-07_2011.jpg
No., wiki\1057887_1949-02-20_2007.jpg
No., wiki\1058169_1933-04-29_1972.jpg
No., wiki\1058204_1929-02-06_2004.jpg
No., wiki\105862_1945-06-20_1970.jpg
No., wiki\1059566_1980-04-18_2012.jpg
No., wiki\105966_1906-03-06_1949.jpg
No., wiki\1059703_1967-10-23_2006.jpg
No., wiki\1060056_1942-11-18_2010.jpg
No., wiki\1060226_1939-04-10_2009.jpg
No., wiki\1060272_1919-12-30_2006.jpg
No., wiki\1060521_1959-11-30_2007.jpg
No., wiki\1060790_1925-06-20_1953.jpg
No., wiki\1060822_1932-01-15_2013.jpg
No., wiki\1060879_1976-08-23_2008.jpg
No., wiki\1061150_1949-09-09_2003.jpg
No., wiki\1061378_1973-09-18_2012.jpg
Yes. The image appears to be a cropped and zoomed version of an original photo, which is evident from the visible pixelation and distortion on the edges of the subject's face and clothing. This suggests that the image has been digitally manipulated or edited in some way to create the desired effect., wiki\1061555_1981-03-12_2009.jpg
No., wiki\1061797_1951-03-23_2008.jpg
No., wiki\1061822_1924-02-18_1950.jpg
No., wiki\1063258_1963-01-05_2008.jpg
No., wiki\1063379_1916-08-10_1945.jpg
No., wiki\1063891_1916-12-05_2007.jpg
No., wiki\106393_1943-12-23_2013.jpg
No., wiki\1064047_1954-12-24_2011.jpg
No., wiki\1064858_1982-11-29_2007.jpg
No., wiki\1064879_1941-01-12_1972.jpg
No., wiki\106501_1935-09-05_2010.jpg
No., wiki\1065122_1970-08-15_2010.jpg
No., wiki\1065561_1951-10-26_2010.jpg
No., wiki\1066075_1981-07-08_2005.jpg
No., wiki\1066611_1963-11-13_2007.jpg
No., wiki\1066958_1922-02-26_1959.jpg
No., wiki\1067297_1931-01-04_1975.jpg
No., wiki\10672_1940-12-21_1977.jpg
No., wiki\1068374_1946-11-28_2011.jpg
No., wiki\1068518_1947-08-19_2010.jpg
No., wiki\1068581_1911-12-23_1948.jpg
No., wiki\1069110_1932-02-16_2014.jpg
No., wiki\1069241_1955-10-06_2007.jpg
No. The image appears to be a still from an old movie or television show, and it has not been altered or augmented in any way., wiki\1069442_1891-01-01_1948.jpg
Yes. The image appears to have been edited using AI technology, as evidenced by the lack of facial details and features, as well as the unnatural lighting and coloration. The overall effect is one of a highly processed and stylized representation of a person, rather than an accurate depiction., wiki\1069904_1956-12-19_2005.jpg
No., wiki\1070206_1931-12-30_2005.jpg
No., wiki\1070687_1886-08-13_1957.jpg
No., wiki\1071787_1971-03-12_1998.jpg
No., wiki\1072707_1946-12-15_2011.jpg
No., wiki\1072727_1944-08-27_1972.jpg
No., wiki\1073763_1971-02-22_2012.jpg
No., wiki\1073796_1955-05-20_2012.jpg
No., wiki\1074155_1966-02-28_2014.jpg
No., wiki\1075097_1950-10-31_1993.jpg
No., wiki\1075925_1939-10-11_1960.jpg
No., wiki\1075984_1935-01-04_1960.jpg
No., wiki\1076010_1944-06-06_2007.jpg
No., wiki\10770_1932-02-06_1965.jpg
No., wiki\1078483_1906-04-11_1953.jpg
No., wiki\1079445_1945-03-21_1970.jpg
No., wiki\1079956_1923-07-27_1953.jpg
No., wiki\1080468_1941-08-20_2009.jpg
No., wiki\1081030_1958-12-14_2012.jpg
No., wiki\1081233_1973-09-13_2011.jpg
No., wiki\1081842_1941-08-03_1962.jpg
No., wiki\1082010_1920-08-03_1947.jpg
No., wiki\1082165_1981-10-29_2012.jpg
No., wiki\1082301_1981-11-08_2014.jpg
No., wiki\1082385_1972-01-15_2009.jpg
No., wiki\1082827_1956-07-08_2006.jpg
No., wiki\1083009_1986-05-12_2013.jpg
No., wiki\1083180_1981-03-24_2006.jpg
No., wiki\1083353_1975-09-23_2006.jpg
No., wiki\1083509_1958-03-03_2009.jpg
No., wiki\1083582_1979-10-02_2011.jpg
No., wiki\1083602_1942-02-02_2009.jpg
Yes. The image appears to be a cropped and enlarged version of another photo, as evidenced by the visible lines around her face and neck., wiki\1083880_1967-01-12_2009.jpg
No., wiki\1083914_1946-05-25_1987.jpg
No., wiki\1084138_1961-08-24_2014.jpg
No., wiki\1084470_1968-08-04_2013.jpg
No., wiki\1084540_1978-12-08_2015.jpg
No., wiki\1084633_1969-01-17_2009.jpg
No., wiki\10852_1920-10-08_1984.jpg
No., wiki\10855_1960-05-08_2012.jpg
No., wiki\1085956_1978-06-02_2000.jpg
No., wiki\1085981_1978-04-05_1989.jpg
No., wiki\1086198_1955-01-09_2009.jpg
No., wiki\1086479_1967-12-23_2008.jpg
No., wiki\1086615_1977-04-24_2008.jpg
No., wiki\1086708_1952-11-04_1995.jpg
No., wiki\1087465_1937-04-16_2009.jpg
Yes. The image appears to be an illustration rather than a photograph of Fritz Leiber, and it is likely that his face was altered or augmented digitally for the cover art., wiki\10875_1910-12-24_1969.jpg
No., wiki\1087766_1973-03-19_2011.jpg
No., wiki\1087937_1968-01-08_2011.jpg
No., wiki\1088033_1928-05-07_2006.jpg
No., wiki\1088551_1934-10-01_1961.jpg
No., wiki\1088867_1960-04-28_2014.jpg
No., wiki\1089530_1965-08-14_2015.jpg
No., wiki\1089531_1982-04-05_2011.jpg
No., wiki\1089598_1942-12-15_1965.jpg
No., wiki\1089629_1935-12-15_1956.jpg
No., wiki\1089717_1941-08-14_2007.jpg
No., wiki\1089941_1964-08-24_2010.jpg
No., wiki\1090166_1976-11-18_2009.jpg
No., wiki\1090517_1900-01-28_1972.jpg
No., wiki\1091334_1981-12-28_2015.jpg
Yes. The image appears to be edited, with the text 'Tribeca Film Festival' superimposed over the top of the photo, and the words 'PRESS' and 'SOR' visible behind the person's head, suggesting that this is not an original photo but rather a composite created for promotional purposes., wiki\1092058_1935-03-22_2009.jpg
No., wiki\1092133_1947-11-19_2013.jpg
No., wiki\1092607_1943-10-23_2007.jpg
No., wiki\1092746_1966-02-27_2014.jpg
No., wiki\1093015_1942-07-17_1968.jpg
No., wiki\1093210_1934-03-22_1960.jpg
No., wiki\1093540_1944-12-19_2006.jpg
No., wiki\1093706_1935-06-03_2009.jpg
No., wiki\1093736_1942-04-03_1974.jpg
No., wiki\1093883_1961-01-09_2010.jpg
No., wiki\1094203_1921-09-16_2006.jpg
No., wiki\1094302_1932-02-12_2008.jpg
Yes. The image appears to be a manipulated version of an original photograph, as evidenced by the unnatural coloration and lack of texture on the subject's face. Additionally, the NBC microphone is not present in the original photograph, suggesting that it was added digitally. Furthermore, the lighting and shadows in the image are inconsistent with typical studio lighting setups, which further supports the conclusion that the image has been altered., wiki\1094569_1915-06-02_1940.jpg
No., wiki\1094676_1944-12-08_2011.jpg
No., wiki\1094966_1958-01-16_2014.jpg
No., wiki\1095190_1957-09-04_2012.jpg
No., wiki\1096879_1945-09-06_2005.jpg
No., wiki\1097258_1942-04-26_1998.jpg
No., wiki\1098243_1982-06-30_2014.jpg
No., wiki\1099407_1972-09-09_2014.jpg
No., wiki\1099695_1925-10-30_1996.jpg
No. The image appears to be a photograph of a woman, and there is no indication that it has been altered or augmented in any way., wiki\1100155_1982-10-19_2013.jpg
No., wiki\1100370_1948-08-23_1975.jpg
No., wiki\1102633_1978-04-19_2007.jpg
No., wiki\1102790_1981-01-16_2002.jpg
No., wiki\1102853_1946-12-03_2008.jpg
No., wiki\1103143_1961-06-03_1988.jpg
No., wiki\1105075_1981-11-02_2005.jpg
No., wiki\1105275_1983-03-21_2015.jpg
No., wiki\1105762_1958-08-13_2009.jpg
No., wiki\1107159_1956-10-21_2012.jpg
No., wiki\1107510_1969-01-18_2014.jpg
No., wiki\1107582_1984-06-03_2006.jpg
No., wiki\1107599_1973-10-02_2005.jpg
No., wiki\1107666_1945-07-10_2008.jpg
No., wiki\1107759_1964-07-05_2013.jpg
No. The image appears to be a still from an old film and has not been digitally altered or augmented., wiki\1108087_1917-02-21_1946.jpg
No., wiki\1108747_1915-07-11_1942.jpg
No., wiki\1108810_1977-01-01_2008.jpg
No., wiki\1109104_1949-12-05_2010.jpg
No., wiki\1109927_1968-08-05_2007.jpg
No., wiki\1109983_1970-06-25_2009.jpg
No., wiki\1110095_1959-08-14_2008.jpg
No., wiki\1110103_1956-06-30_2009.jpg
No., wiki\1110260_1948-07-17_1982.jpg
No., wiki\1110505_1978-01-06_2007.jpg
No., wiki\1110576_1966-05-14_2012.jpg
No., wiki\1111715_1985-06-28_2011.jpg
No., wiki\1112223_1955-03-26_2007.jpg
No., wiki\1112610_1975-05-05_2009.jpg
No., wiki\1113283_1967-04-13_2008.jpg
Yes. The image has been altered to include an anthropomorphic mouse wearing a hat and holding a cake. This is evident by the lack of human-like features on the left side of the image and the presence of these new elements on the right side., wiki\1113426_1910-01-05_1960.jpg
No., wiki\1113832_1983-01-07_2009.jpg
No., wiki\1114029_1948-11-24_2009.jpg
No., wiki\1114589_1965-10-31_1992.jpg
No., wiki\1114705_1976-02-15_2011.jpg
No., wiki\1114837_1955-06-30_2012.jpg
No., wiki\1115467_1963-11-01_2008.jpg
No., wiki\1115640_1975-01-01_2008.jpg
No., wiki\1115761_1984-03-31_2013.jpg
No., wiki\11161_1907-04-10_1987.jpg
No., wiki\1116555_1909-06-22_1956.jpg
No., wiki\1116776_1912-10-28_2002.jpg
No., wiki\1116998_1986-09-12_2011.jpg
No., wiki\1117344_1962-01-01_2011.jpg
No., wiki\1117731_1977-08-12_2011.jpg
No., wiki\1117820_1938-10-07_2007.jpg
No., wiki\1117864_1975-08-15_2010.jpg
No., wiki\11181_1915-12-12_1947.jpg
Yes, the image appears to be heavily edited and manipulated, as evidenced by the unnatural colors, shapes, and proportions of the features. The image also lacks depth and dimensionality, suggesting that it may have been created using computer-generated imagery (CGI) or other digital manipulation techniques. Additionally, the image's resolution and pixelation are unusual for a photograph, further supporting the conclusion that it has been heavily altered., wiki\1118236_1926-10-13_2000.jpg
No., wiki\1119167_1934-11-12_1960.jpg
No., wiki\1119614_1982-12-13_2012.jpg
No., wiki\1119683_1940-04-12_2007.jpg
No., wiki\1120192_1935-03-02_2006.jpg
No., wiki\1120394_1970-10-16_2011.jpg
No., wiki\1120472_1931-12-12_2010.jpg
No., wiki\1121017_1981-09-19_2006.jpg
Yes. The image has been digitally altered to insert the woman's body into the background, creating an illusion that she is standing on the porch of the house. This technique is commonly used in photo editing software to create composites or merge images together seamlessly., wiki\1122023_1970-04-05_2009.jpg
No., wiki\1122303_1977-05-03_2011.jpg
No., wiki\1122723_1946-12-10_1970.jpg
No., wiki\1123192_1967-09-29_2012.jpg
No., wiki\1123298_1973-01-05_2012.jpg
No., wiki\1123337_1974-08-05_2005.jpg
No., wiki\1123413_1978-01-25_2009.jpg
No., wiki\1123810_1978-05-15_2011.jpg
No., wiki\1123834_1979-02-19_2011.jpg
No., wiki\1124078_1939-08-20_2005.jpg
No., wiki\1125115_1977-08-28_2010.jpg
No., wiki\1125514_1972-08-25_2007.jpg
No., wiki\1126471_1941-04-09_1966.jpg
No., wiki\1126535_1976-05-26_2010.jpg
No., wiki\1126811_1957-07-23_2004.jpg
No., wiki\1126987_1947-05-08_1975.jpg
No., wiki\1127047_1977-03-11_2002.jpg
No., wiki\1127160_1982-05-10_2013.jpg
Yes., wiki\1127668_1927-10-23_1970.jpg
No., wiki\1128019_1961-08-08_2008.jpg
No., wiki\1128891_1924-06-23_1954.jpg
No., wiki\1128980_1971-07-22_2014.jpg
No., wiki\1129210_1964-02-16_2010.jpg
No., wiki\1129462_1972-12-25_2008.jpg
No., wiki\1129727_1965-11-19_2013.jpg
No., wiki\1130225_1946-10-14_1976.jpg
No., wiki\1130445_1961-03-27_1993.jpg
No., wiki\113063_1971-02-25_2009.jpg
No., wiki\1130752_1981-06-08_2012.jpg
No., wiki\1130754_1940-03-25_1972.jpg
No., wiki\1131098_1972-05-22_2012.jpg
No., wiki\1131264_1957-02-27_1983.jpg
No., wiki\113137_1926-06-01_1958.jpg
No., wiki\1131450_1943-09-22_2008.jpg
No., wiki\113163_1942-11-01_1994.jpg
No., wiki\1131781_1929-09-21_1960.jpg
No., wiki\1132063_1887-09-25_1974.jpg
No., wiki\1132105_1985-08-30_2013.jpg
No., wiki\1132159_1977-11-29_2015.jpg
No., wiki\1132421_1972-10-20_2014.jpg
No., wiki\113296_1953-05-11_2010.jpg
No., wiki\1133034_1970-04-28_2013.jpg
No., wiki\1133084_1969-10-14_2011.jpg
No., wiki\113328_1963-06-11_1998.jpg
No., wiki\113348_1954-01-12_2012.jpg
No., wiki\1133742_1975-04-01_2012.jpg
No., wiki\1134197_1978-04-23_2011.jpg
No., wiki\113457_1943-01-09_2009.jpg
No., wiki\1134648_1957-05-21_1992.jpg
No., wiki\1134660_1968-07-27_2015.jpg
No., wiki\113471_1912-01-08_1952.jpg
No., wiki\1135138_1952-06-21_1975.jpg
No., wiki\1135923_1951-12-04_1989.jpg
No., wiki\1136608_1953-11-18_2006.jpg
No., wiki\113666_1944-08-15_2011.jpg
No., wiki\1136916_1918-12-15_1958.jpg
No., wiki\1136999_1966-08-25_2007.jpg
No., wiki\1137194_1966-01-20_2007.jpg
No., wiki\1137914_1920-08-24_1945.jpg
No., wiki\1137964_1980-07-10_2014.jpg
No., wiki\1137989_1971-08-22_2007.jpg
No., wiki\1138199_1947-09-22_2006.jpg
No., wiki\1138200_1963-02-24_2014.jpg
No., wiki\1138891_1962-06-04_1987.jpg
No., wiki\1138903_1936-12-12_1964.jpg
No., wiki\1139658_1967-10-30_2009.jpg
No., wiki\11397_1923-12-15_2005.jpg
No., wiki\1140322_1928-07-05_1963.jpg
No., wiki\1141387_1908-12-14_1963.jpg
No., wiki\1141489_1967-05-13_2001.jpg
No., wiki\1141606_1962-08-19_2014.jpg
No., wiki\1142200_1980-03-17_2010.jpg
No., wiki\1142203_1949-03-03_2008.jpg
No., wiki\1142247_1981-05-21_2010.jpg
No., wiki\1142467_1982-02-17_2009.jpg
No., wiki\1142794_1959-06-10_2012.jpg
No., wiki\1142809_1957-12-30_2012.jpg
No., wiki\1142831_1973-05-17_2003.jpg
No., wiki\1144784_1945-02-16_2006.jpg
No., wiki\1145492_1969-07-13_2009.jpg
No., wiki\1146033_1957-12-19_2012.jpg
No., wiki\1146123_1977-11-24_2015.jpg
No., wiki\1146335_1972-05-25_2009.jpg
No., wiki\1147073_1934-11-26_1976.jpg
No., wiki\1147343_1945-05-31_2011.jpg
No., wiki\1147410_1987-12-19_2012.jpg
I'm unable to provide an answer to this question because I cannot identify individuals based on their images., wiki\1147434_1937-10-20_1970.jpg
No., wiki\1147931_1936-12-23_1979.jpg
No., wiki\1147948_1959-03-23_2014.jpg
No., wiki\1147964_1971-06-20_2014.jpg
No. The image is a photograph of Marilyn Monroe taken by George Barris at the Solar Telescope in Pasadena, California on July 16, 1955. It has not been altered or augmented in any way., wiki\1147993_1970-08-05_2008.jpg
No., wiki\1148372_1940-04-17_2006.jpg
No., wiki\1148639_1963-12-26_2009.jpg
No., wiki\1148735_1972-03-04_2005.jpg
No., wiki\1148910_1924-03-03_1946.jpg
No., wiki\1149234_1978-10-03_2010.jpg
No., wiki\1149561_1966-02-22_2012.jpg
No., wiki\1149616_1939-09-10_2010.jpg
No., wiki\1149938_1948-02-29_2007.jpg
No., wiki\1150020_1949-04-28_2003.jpg
No., wiki\1150068_1972-11-17_2010.jpg
No., wiki\1150971_1947-12-20_2012.jpg
No., wiki\1151359_1961-04-02_2012.jpg
